Wall time,Step,Value
1598236877.9795175,10,0.07206975668668747
1598237065.4732134,20,0.08412446081638336
1598237224.4470134,30,0.05403602868318558
1598237430.7806954,40,0.0778036043047905
1598237606.3462317,50,0.02671990543603897
1598237789.910278,60,0.027987031266093254
1598237973.88443,70,0.06357050687074661
1598238142.0399156,80,0.024315332993865013
1598238314.6759014,90,0.10552976280450821
1598238530.311602,100,0.02272603288292885
1598238773.3731985,110,0.024408282712101936
1598238946.0376642,120,0.06826041638851166
1598239149.0437598,130,0.08907074481248856
1598239349.9955812,140,0.06787434220314026
1598239531.480056,150,0.14489184319972992
1598239720.2425575,160,0.1254587471485138
1598239917.6485877,170,0.1996476799249649
1598240080.0768628,180,0.14727146923542023
1598240243.180886,190,0.03410680219531059
1598240429.7217681,200,0.1151440218091011
1598240635.2246666,210,0.026805639266967773
1598240827.6422834,220,0.0651232898235321
1598241010.2577314,230,0.12232283502817154
1598241205.527901,240,0.06973730772733688
1598241389.2250307,250,0.09632320702075958
1598241606.9745975,260,0.06593237817287445
1598241805.1756685,270,0.0371965728700161
1598241990.4750457,280,0.12832953035831451
1598242167.3233106,290,0.07873279601335526
1598242351.0754745,300,0.11083215475082397
1598242543.1874275,310,0.09240436553955078
1598242771.1568048,320,0.06306616961956024
1598242928.9393747,330,0.024963362142443657
1598243149.4775617,340,0.1203017309308052
1598243329.779176,350,0.07718005776405334
1598243549.3921044,360,0.08761099725961685
1598243719.1544943,370,0.055885784327983856
1598243853.2195017,380,0.08755575865507126
1598244059.7040436,390,0.02798628993332386
1598244250.5748389,400,0.13797961175441742
1598244448.048184,410,0.0310728307813406
1598244610.5876863,420,0.06660056114196777
1598244795.239136,430,0.18363909423351288
1598244968.4086285,440,0.08660619705915451
1598245184.6173952,450,0.18334098160266876
1598245361.7079296,460,0.06402399390935898
1598245543.6824317,470,0.048787567764520645
1598245739.357786,480,0.07056192308664322
1598245936.9986675,490,0.03142682462930679
1598246137.875324,500,0.10361654311418533
1598246354.916586,510,0.2003890872001648
1598246516.6626313,520,0.14321079850196838
1598246698.0516489,530,0.024789294227957726
1598246932.0205357,540,0.16012921929359436
1598247150.5422459,550,0.12312419712543488
1598247375.9135988,560,0.15311934053897858
1598247518.858851,570,0.10255106538534164
1598247699.714836,580,0.04029971361160278
1598247886.7522836,590,0.033753786236047745
1598248065.7507133,600,0.052651166915893555
1598248256.4546473,610,0.07692214846611023
1598248407.5231628,620,0.11444103717803955
1598248607.2341967,630,0.18935935199260712
1598248801.708017,640,0.08986339718103409
1598249017.2900922,650,0.11344790458679199
1598249189.1737654,660,0.12171518057584763
1598249401.8023396,670,0.08549225330352783
1598249593.6211462,680,0.09327305853366852
1598249782.1404,690,0.05917005613446236
1598249972.7266796,700,0.030639806762337685
1598250157.9766343,710,0.0897597074508667
1598250359.846314,720,0.06668709963560104
1598250553.4810512,730,0.15151317417621613
1598250727.9258044,740,0.04571700841188431
1598250945.5622518,750,0.04924435913562775
1598251129.6914442,760,0.04855721816420555
1598251313.2656882,770,0.03220010921359062
1598251523.6926734,780,0.06551826000213623
1598251726.9136696,790,0.11265909671783447
1598251914.5607684,800,0.06657788157463074
1598252090.7179456,810,0.053721632808446884
1598252290.189899,820,0.060653846710920334
1598252458.9711485,830,0.16717804968357086
1598252635.1127217,840,0.024974167346954346
1598252804.2477987,850,0.03557658568024635
1598253020.2070832,860,0.031409017741680145
1598253176.2466042,870,0.1099703311920166
1598253376.0157166,880,0.1438305377960205
1598253596.8332338,890,0.12364378571510315
1598253840.2747283,900,0.19705639779567719
1598254017.7616634,910,0.06245185807347298
1598254207.8787153,920,0.030934059992432594
1598254380.3693378,930,0.12781651318073273
1598254529.555269,940,0.03703848272562027
1598254788.2396302,950,0.30122995376586914
1598254980.027782,960,0.14079836010932922
1598255139.265288,970,0.10305461287498474
1598255372.448107,980,0.08081354200839996
1598255564.532886,990,0.09101023524999619
1598255720.4736538,1000,0.10146643221378326
1598255964.168199,1010,0.0763227716088295
1598256153.2616377,1020,0.10357213020324707
1598256332.7387762,1030,0.08027645945549011
1598256519.6662161,1040,0.0938338190317154
1598256729.3899975,1050,0.0448615625500679
1598256909.2015383,1060,0.09745579957962036
1598257076.8363717,1070,0.031123129650950432
1598257285.1609392,1080,0.12342295795679092
1598257475.8693948,1090,0.09874917566776276
1598257698.4855993,1100,0.14043861627578735
1598257894.389327,1110,0.046216558665037155
1598258093.664394,1120,0.0891164168715477
1598258286.330555,1130,0.05891842022538185
1598258500.6148298,1140,0.10981056839227676
1598258727.2997487,1150,0.12149704992771149
1598258927.4520957,1160,0.12155023962259293
1598259076.0563023,1170,0.051929883658885956
1598259256.8647559,1180,0.07332252711057663
1598259439.7652447,1190,0.0776095762848854
1598259623.0126128,1200,0.07518761605024338
1598259823.0979824,1210,0.12954187393188477
1598260013.8490322,1220,0.07043647021055222
1598260211.8787282,1230,0.03219924494624138
1598260389.992237,1240,0.0921623557806015
1598260590.2692106,1250,0.16681882739067078
1598260770.4213617,1260,0.12590131163597107
1598260987.713895,1270,0.10009294003248215
1598261148.196785,1280,0.1648021787405014
1598261366.6198764,1290,0.13429200649261475
1598261562.659327,1300,0.08010794967412949
1598261743.5611897,1310,0.13552699983119965
1598261968.9928353,1320,0.1449192315340042
1598262167.4306002,1330,0.0277581624686718
1598262340.0244808,1340,0.036641910672187805
1598262550.5862103,1350,0.03930354863405228
1598262732.6539094,1360,0.031552672386169434
1598262901.8355844,1370,0.04686261713504791
1598263127.2525566,1380,0.11343640089035034
1598263337.2974927,1390,0.025914179161190987
1598263513.1709874,1400,0.058210548013448715
1598263681.2554593,1410,0.13787460327148438
1598263884.0431392,1420,0.1032838448882103
1598264055.4875069,1430,0.07886646687984467
1598264275.8919575,1440,0.0859934389591217
1598264456.8721964,1450,0.15938033163547516
1598264665.9620829,1460,0.17826825380325317
1598264921.3344219,1470,0.17386798560619354
1598265105.3990378,1480,0.028470825403928757
1598265291.1235352,1490,0.08038143068552017
1598265482.7993853,1500,0.09081382304430008
