Wall time,Step,Value
1598263169.7473388,10,0.10397236049175262
1598263459.0993593,20,0.05574716627597809
1598263817.4803333,30,0.07560864835977554
1598263994.1753569,40,0.02196381613612175
1598264209.6198974,50,0.02194812148809433
1598264427.91145,60,0.024545760825276375
1598264608.4535332,70,0.04853953793644905
1598264813.6416636,80,0.024241533130407333
1598265011.9878623,90,0.022432979196310043
1598265173.1615608,100,0.023234888911247253
1598265340.6096663,110,0.06669110804796219
1598265504.9671094,120,0.02216072753071785
1598265683.880114,130,0.028044041246175766
1598265902.9709895,140,0.06702560186386108
1598266097.9711804,150,0.025468913838267326
1598266321.8286088,160,0.06388839334249496
1598266518.0517423,170,0.025182437151670456
1598266747.0006986,180,0.18295374512672424
1598266916.7035446,190,0.08310136198997498
1598267077.9770966,200,0.10379647463560104
1598267239.991468,210,0.022821933031082153
1598267435.436641,220,0.06167605146765709
1598267648.9084542,230,0.1435101181268692
1598267790.8925307,240,0.025012945756316185
1598267974.0121171,250,0.04127662628889084
1598268176.4276986,260,0.05016413703560829
1598268349.8850846,270,0.058375172317028046
1598268563.2933812,280,0.03253014013171196
1598268747.8318453,290,0.02331886626780033
1598268938.0979738,300,0.06279222667217255
1598269126.080706,310,0.056985266506671906
1598269327.1366792,320,0.05720149725675583
1598269490.5407245,330,0.04216678440570831
1598269695.357448,340,0.02360641025006771
1598269905.5914726,350,0.02526593580842018
1598270069.3609078,360,0.11083484441041946
1598270266.635623,370,0.07817467302083969
1598270436.8682823,380,0.02246994338929653
1598270576.8877187,390,0.034823592752218246
1598270786.876567,400,0.09735199064016342
1598270971.5408258,410,0.06689037382602692
1598271142.3989098,420,0.02271255850791931
1598271305.2338865,430,0.03786992281675339
1598271488.80021,440,0.08292243629693985
1598271703.028231,450,0.05137301981449127
1598271921.2821167,460,0.09359053522348404
1598272108.692186,470,0.12650206685066223
1598272263.6996052,480,0.047992587089538574
1598272454.7487135,490,0.1087489202618599
1598272632.3444023,500,0.0314977802336216
1598272784.4354053,510,0.026623710989952087
1598272958.071637,520,0.1728774905204773
1598273161.5843406,530,0.04489230737090111
1598273340.8938155,540,0.20072349905967712
1598273529.0769367,550,0.030046723783016205
1598273747.2167819,560,0.03187241032719612
1598273930.0520973,570,0.07539782673120499
1598274162.3397295,580,0.1311078667640686
1598274344.1717455,590,0.02479524165391922
1598274494.722732,600,0.07621194422245026
1598274688.1227312,610,0.05814099684357643
1598274883.5422482,620,0.09696988761425018
1598275083.366703,630,0.1650957316160202
1598275269.6537445,640,0.023980438709259033
1598275448.9724941,650,0.09837210178375244
1598275644.514669,660,0.18299029767513275
1598275874.471324,670,0.14994338154792786
1598276055.8595755,680,0.1013634130358696
1598276252.7754116,690,0.07730697840452194
1598276442.809392,700,0.09009131044149399
1598276621.3466675,710,0.05421152710914612
1598276813.7201922,720,0.09298262000083923
1598277050.7212884,730,0.07693111151456833
1598277164.802465,740,0.0490012988448143
1598277363.3296382,750,0.13586193323135376
1598277549.3112981,760,0.0851525068283081
1598277729.20209,770,0.11970168352127075
1598277946.266683,780,0.040577612817287445
1598278159.515438,790,0.03568600118160248
1598278347.393365,800,0.12764355540275574
1598278533.7024968,810,0.024347662925720215
1598278711.6997728,820,0.107402004301548
1598278890.382502,830,0.04836864024400711
1598279088.0588226,840,0.08411680161952972
1598279314.731215,850,0.15333063900470734
1598279546.4645767,860,0.09768357872962952
1598279751.597896,870,0.11086196452379227
1598279933.7096589,880,0.05096002668142319
1598280107.320608,890,0.12180634588003159
1598280314.0655541,900,0.17732350528240204
1598280517.16441,910,0.10294894874095917
1598280705.9036047,920,0.10018809884786606
1598280874.512309,930,0.10776475816965103
1598281070.2051668,940,0.10963370651006699
1598281272.3879251,950,0.09397425502538681
1598281480.2067523,960,0.1290770322084427
1598281685.4341438,970,0.09263186156749725
