Wall time,Step,Value
1598258035.0453289,1110,0.02734837867319584
1598258234.504437,1120,0.04961354285478592
1598258425.197535,1130,0.046175628900527954
1598258654.537261,1140,0.028318550437688828
1598258819.0867162,1150,0.03683062270283699
1598259014.6177804,1160,0.04010121896862984
1598259226.2755194,1170,0.04488205537199974
1598259415.1330683,1180,0.05036814883351326
1598259571.6187305,1190,0.08515626192092896
1598259767.458077,1200,0.036818958818912506
1598259978.072142,1210,0.02816329151391983
1598260165.8172033,1220,0.09989368915557861
1598260380.9695013,1230,0.054221197962760925
1598260549.1028476,1240,0.025631479918956757
1598260728.9142854,1250,0.07539600878953934
1598260906.6394103,1260,0.03546351566910744
1598261095.4618642,1270,0.10261845588684082
1598261311.9793959,1280,0.054941192269325256
1598261516.3495417,1290,0.09530092775821686
1598261716.4843912,1300,0.04959018900990486
1598261894.5974305,1310,0.07132214307785034
1598262062.2779226,1320,0.09476947784423828
1598262275.6430647,1330,0.11394859850406647
1598262439.0306807,1340,0.039383623749017715
1598262605.8941522,1350,0.1415555328130722
1598262827.5547802,1360,0.024651866406202316
1598263018.225657,1370,0.04975653067231178
1598263203.5742238,1380,0.12488501518964767
1598263394.623061,1390,0.058117836713790894
1598263618.875883,1400,0.08454994857311249
1598263801.6600616,1410,0.06973537057638168
1598263973.1352806,1420,0.05790121853351593
1598264159.5927804,1430,0.08971710503101349
1598264338.3365848,1440,0.02576742321252823
1598264558.5996592,1450,0.04484660178422928
1598264714.789054,1460,0.0278304610401392
1598264919.487758,1470,0.07947355508804321
1598265145.7605488,1480,0.025358038023114204
1598265322.8159864,1490,0.0809231624007225
1598265488.6091528,1500,0.08621964603662491
