Wall time,Step,Value
1597188869.3451867,10,0.024258971214294434
1597189886.7532325,20,0.1133338212966919
1597192539.218203,30,0.14496120810508728
1597194397.3513155,40,0.09092149883508682
1597195057.8074126,50,0.03026411309838295
1597195529.663946,60,0.02419453114271164
1597197090.5000916,70,0.08926574140787125
1597197784.3235013,80,0.12913671135902405
1597198309.6772838,90,0.026527920737862587
1597200544.5274367,100,0.11273867636919022
1597203205.130898,110,0.10850595682859421
1597203946.282551,120,0.033490244299173355
1597204892.372587,130,0.09647282212972641
1597206026.9080427,140,0.09124313294887543
1597207540.992439,150,0.10906296223402023
1597209422.8412454,160,0.15361422300338745
1597211132.8118753,170,0.10731837898492813
1597211917.4020393,180,0.05856399983167648
1597213017.4626727,190,0.04388701915740967
1597213482.7729375,200,0.026725223287940025
1597214951.1097436,210,0.09483855962753296
1597215979.3093684,220,0.06288997828960419
1597216790.82102,230,0.038991447538137436
1597218194.2201173,240,0.07688385248184204
1597218746.9969242,250,0.0809437483549118
1597219571.809985,260,0.06889336556196213
1597220090.4658577,270,0.024787316098809242
1597220662.9640627,280,0.02624969556927681
1597221559.0392523,290,0.11074899882078171
1597223656.9635055,300,0.1427779197692871
1597224736.5714772,310,0.09452847391366959
1597225385.2604725,320,0.048492204397916794
1597226014.5129306,330,0.03334220498800278
1597227578.5441384,340,0.14008700847625732
1597228292.155929,350,0.034818995743989944
1597229512.1444943,360,0.1344347596168518
1597230542.4471214,370,0.054144978523254395
1597231047.6264143,380,0.03776505962014198
1597231717.2328632,390,0.039440181106328964
1597232473.156196,400,0.05758164823055267
1597234713.4453762,410,0.12971234321594238
1597235620.9372675,420,0.0501006618142128
1597236775.1812484,430,0.14101317524909973
1597237181.9436207,440,0.022623680531978607
1597238398.272164,450,0.0736783817410469
1597239028.9040983,460,0.05536575987935066
1597240769.342896,470,0.07375536859035492
1597242597.8370876,480,0.12895184755325317
1597245032.97403,490,0.09090868383646011
1597245954.1689036,500,0.08491731435060501
1597247359.6148157,510,0.053210169076919556
1597248018.9536488,520,0.06381337344646454
1597249876.32707,530,0.08245405554771423
1597250613.1128778,540,0.056543927639722824
1597251775.0134327,550,0.05756403133273125
1597252987.293267,560,0.08935254067182541
1597255044.7362761,570,0.20710185170173645
1597256626.8812535,580,0.13285838067531586
1597257369.30999,590,0.04151128977537155
1597258641.6064239,600,0.08906317502260208
1597260353.7699995,610,0.11293341219425201
1597262563.485276,620,0.08341168612241745
1597263384.678945,630,0.03402193635702133
1597264369.9869866,640,0.05595242232084274
1597265992.6020036,650,0.10865466296672821
1597267506.6182141,660,0.07187026739120483
1597269890.7624297,670,0.1424376368522644
1597271568.4483812,680,0.06763394922018051
1597273176.777081,690,0.10227733850479126
1597277601.2558963,700,0.12590673565864563
1597278556.096838,710,0.07857057452201843
1597279546.847812,720,0.05459669977426529
1597280744.423989,730,0.05483335256576538
1597281558.8358042,740,0.029174087569117546
1597282484.3058293,750,0.05046558380126953
1597283519.1528156,760,0.05030680075287819
1597284587.2167313,770,0.060875870287418365
1597288001.1350133,780,0.16819371283054352
1597288579.998949,790,0.026643887162208557
1597290976.0121856,800,0.08061458170413971
1597294916.0072398,810,0.25008031725883484
1597296070.8472369,820,0.07907254248857498
1597297147.8727417,830,0.06752519309520721
1597297788.5628114,840,0.028788065537810326
1597298473.5772629,850,0.024777524173259735
1597300347.919103,860,0.09004843235015869
1597302244.237827,870,0.07060211151838303
1597305210.8382876,880,0.1895051896572113
1597306035.4161565,890,0.05051001161336899
1597307028.0518606,900,0.0807611346244812
1597308075.7988489,910,0.06962965428829193
1597309459.8732648,920,0.1172647699713707
1597310150.8511355,930,0.08009868115186691
1597313191.7499232,940,0.16504019498825073
1597313872.9404428,950,0.06686070561408997
1597315503.2473135,960,0.12011071294546127
1597316251.0527205,970,0.04816728085279465
1597317615.6145003,980,0.14824704825878143
1597318901.4491177,990,0.06465507298707962
1597319680.518385,1000,0.03166354075074196
1597321412.4800372,1010,0.17029599845409393
1597327808.8590736,1020,0.21551521122455597
1597328631.4090962,1030,0.04234561324119568
1597329379.136253,1040,0.049242738634347916
1597330585.2192664,1050,0.06801920384168625
1597331829.6300445,1060,0.11890722811222076
1597333268.1288877,1070,0.06408292055130005
1597334928.5035148,1080,0.09540731459856033
1597336578.899515,1090,0.10816406458616257
1597338611.4583948,1100,0.11526647210121155
1597340590.6902258,1110,0.09383022040128708
1597341430.3072042,1120,0.09529418498277664
1597342436.2810652,1130,0.06895623356103897
1597346325.6949084,1140,0.22420094907283783
1597347692.9784927,1150,0.09975026547908783
1597348531.9823313,1160,0.05023648217320442
1597349481.3299496,1170,0.04705493897199631
1597351586.9904027,1180,0.0825144499540329
1597352875.011861,1190,0.0776568353176117
1597354149.0293012,1200,0.09169661998748779
1597355433.2316637,1210,0.074969582259655
1597356731.2131474,1220,0.09795650094747543
1597358633.4021325,1230,0.1265501081943512
1597361297.9347181,1240,0.1592446267604828
1597362843.831084,1250,0.055727481842041016
1597363811.469512,1260,0.11231936514377594
1597365975.0244145,1270,0.07302078604698181
1597366734.7162976,1280,0.04938816279172897
1597367936.4011607,1290,0.09631145745515823
1597368763.8595364,1300,0.08352521061897278
1597369330.5207276,1310,0.0512513592839241
1597371272.7516522,1320,0.13051573932170868
1597372729.103963,1330,0.07001907378435135
1597373928.5391998,1340,0.069342240691185
1597376901.5318785,1350,0.1843712329864502
1597378037.256257,1360,0.12058302760124207
1597379406.535226,1370,0.10231592506170273
1597381373.095018,1380,0.07819772511720657
1597383145.536423,1390,0.07410949468612671
1597384349.3893125,1400,0.11151691526174545
1597386063.2540476,1410,0.09061858803033829
1597387267.9682033,1420,0.04357462376356125
1597388247.7113934,1430,0.04077187180519104
1597390074.7482553,1440,0.11077628284692764
1597391652.0999415,1450,0.08541125059127808
1597393175.9747434,1460,0.05554188787937164
1597393910.1543388,1470,0.04464837908744812
1597395363.321791,1480,0.11776544153690338
1597396077.0891542,1490,0.055755503475666046
1597396941.8242445,1500,0.03973535820841789
1597397917.7307668,1510,0.09058941900730133
1597399147.8200548,1520,0.09158273041248322
1597399955.44103,1530,0.0410829521715641
1597404141.671431,1540,0.18589158356189728
1597406126.5460665,1550,0.08414389938116074
1597407669.8049097,1560,0.14133872091770172
1597408370.1972675,1570,0.04899720475077629
1597412521.3670638,1580,0.13318273425102234
1597414413.047125,1590,0.1159098893404007
1597416837.4341562,1600,0.1982780247926712
1597419623.5152369,1610,0.12665627896785736
1597420212.4316623,1620,0.023611273616552353
1597421527.9746428,1630,0.10307882726192474
1597423033.3575995,1640,0.1188940703868866
1597424026.5725925,1650,0.05228534713387489
1597424741.5239995,1660,0.03497377038002014
1597426909.2746985,1670,0.20161226391792297
1597428164.6237504,1680,0.041436050087213516
1597429852.310357,1690,0.0790330171585083
1597433682.9268434,1700,0.2283882349729538
1597434568.110701,1710,0.09657951444387436
1597435595.989797,1720,0.12987029552459717
1597436388.2886722,1730,0.0506356842815876
1597439839.3789887,1740,0.1454365849494934
