Wall time,Step,Value
1598230801.764861,10,0.08399426937103271
1598230948.533525,20,0.03530731052160263
1598231148.1454492,30,0.08293862640857697
1598231365.5646381,40,0.0986962839961052
1598231629.229941,50,0.0866330936551094
1598231817.248359,60,0.07148265093564987
1598232010.2546873,70,0.02392788790166378
1598232240.8929727,80,0.055597204715013504
1598232432.019619,90,0.1298518031835556
1598232609.9961333,100,0.02389688603579998
1598232819.320464,110,0.14530766010284424
1598233031.3211615,120,0.07390045374631882
1598233208.379865,130,0.02274034544825554
1598233394.9023573,140,0.0580868162214756
1598233611.2567222,150,0.041817158460617065
1598233796.8040633,160,0.08248589932918549
1598233960.7989893,170,0.025997385382652283
1598234168.9624407,180,0.025758426636457443
1598234361.2278838,190,0.21624678373336792
1598234604.6928632,200,0.15150396525859833
1598234813.9869146,210,0.06325408071279526
1598235027.3275492,220,0.09689570218324661
1598235237.347479,230,0.13821597397327423
1598235423.8961422,240,0.0606926754117012
1598235611.977611,250,0.09081064164638519
1598235826.7074008,260,0.02280578389763832
1598236031.1461186,270,0.05319871008396149
1598236194.4674687,280,0.05589505285024643
1598236401.8609154,290,0.06376158446073532
1598236567.5738404,300,0.07148747891187668
1598236719.3861086,310,0.08028902113437653
1598236885.8323846,320,0.06326263397932053
1598237077.664061,330,0.046790961176157
1598237321.6599283,340,0.10163382440805435
1598237517.912284,350,0.04534463211894035
1598237698.016137,360,0.033406101167201996
1598237846.6961622,370,0.08729427307844162
1598238055.935421,380,0.045226436108350754
1598238243.0764115,390,0.0364442802965641
1598238439.4600627,400,0.07938650995492935
1598238629.8499863,410,0.17789101600646973
1598238795.0575821,420,0.1462564617395401
1598238969.55145,430,0.05156338959932327
1598239159.2584822,440,0.025113599374890327
1598239335.757387,450,0.14667560160160065
1598239527.210913,460,0.14895352721214294
1598239750.7855139,470,0.12549424171447754
1598239925.5698726,480,0.12075334787368774
1598240126.3835566,490,0.10948007553815842
1598240338.3877947,500,0.029244638979434967
1598240501.5517015,510,0.07858781516551971
1598240676.033633,520,0.12243703007698059
1598240851.5973327,530,0.03606608882546425
1598241045.097498,540,0.09088213741779327
1598241233.927034,550,0.14827142655849457
1598241414.7448773,560,0.05810033529996872
1598241601.9103336,570,0.09005704522132874
1598241809.444363,580,0.19342295825481415
1598241994.596666,590,0.17080755531787872
1598242181.0372543,600,0.11249324679374695
1598242394.0288463,610,0.1159081980586052
1598242591.8213902,620,0.17600208520889282
1598242781.5392938,630,0.09271375834941864
1598242941.355353,640,0.12107030302286148
1598243109.9375408,650,0.059567827731370926
1598243273.931182,660,0.08332394808530807
1598243477.1675057,670,0.06686745584011078
1598243709.615778,680,0.10258253663778305
1598243904.183566,690,0.04416999593377113
1598244075.843053,700,0.1523774117231369
1598244268.049323,710,0.06192270666360855
1598244448.6250484,720,0.06352951377630234
1598244654.0758345,730,0.08544422686100006
1598244836.2229662,740,0.14337189495563507
1598245032.7159085,750,0.11489599198102951
1598245198.4082613,760,0.042876116931438446
1598245428.4396856,770,0.03355935961008072
1598245613.806894,780,0.07857967168092728
1598245815.740089,790,0.03697861731052399
1598245991.164638,800,0.05471470579504967
1598246187.1366334,810,0.1536017805337906
1598246390.0188065,820,0.1279001086950302
1598246576.2789812,830,0.11364942789077759
1598246766.7447598,840,0.047920890152454376
1598246965.7852514,850,0.22335036098957062
1598247136.476023,860,0.05046883970499039
1598247354.7561638,870,0.11886228621006012
1598247524.3512714,880,0.06517843902111053
1598247668.2866037,890,0.1100831851363182
1598247859.994626,900,0.04471225664019585
1598248081.8499131,910,0.1109919622540474
1598248275.1624699,920,0.06969427317380905
1598248467.7925208,930,0.11643068492412567
1598248658.6892097,940,0.08228012919425964
1598248882.8408723,950,0.06379470229148865
1598249095.1525066,960,0.09233926236629486
1598249261.2841191,970,0.04364557936787605
1598249462.4533699,980,0.0845269113779068
1598249629.1281211,990,0.05557594820857048
1598249790.0129588,1000,0.09141295403242111
1598249997.0647938,1010,0.041709404438734055
1598250172.890607,1020,0.03295932337641716
1598250324.8401892,1030,0.084379181265831
1598250517.709308,1040,0.08944736421108246
1598250712.1501424,1050,0.15442483127117157
1598250944.8059323,1060,0.19307205080986023
1598251126.0665867,1070,0.1136350929737091
1598251318.6149957,1080,0.1398601084947586
1598251492.0366867,1090,0.09367319941520691
1598251704.1345925,1100,0.05874233692884445
1598251907.4439304,1110,0.12977167963981628
1598252097.1279905,1120,0.040658507496118546
1598252314.1445098,1130,0.09847641736268997
1598252486.007123,1140,0.05842573940753937
1598252711.5312617,1150,0.09454906731843948
1598252911.1918087,1160,0.09963358938694
1598253086.9002695,1170,0.048477478325366974
1598253292.1556022,1180,0.09551098197698593
1598253456.8820362,1190,0.03942371532320976
1598253661.1410255,1200,0.14708971977233887
1598253836.264807,1210,0.0687321349978447
1598254023.5482779,1220,0.1040625348687172
1598254193.963474,1230,0.07653634250164032
1598254402.108325,1240,0.0578111968934536
1598254561.5698214,1250,0.080698661506176
1598254766.0258079,1260,0.04638739302754402
1598254945.5373294,1270,0.022903133183717728
1598255162.076767,1280,0.27691155672073364
1598255372.9601178,1290,0.10300540924072266
1598255594.1031473,1300,0.10697975754737854
1598255757.0458155,1310,0.056068047881126404
1598255976.8454347,1320,0.07057797163724899
1598256149.5751557,1330,0.1362641602754593
1598256339.6382494,1340,0.17746517062187195
1598256495.4081957,1350,0.02667168527841568
1598256650.948285,1360,0.0777716338634491
1598256865.1880734,1370,0.08053230494260788
1598257066.5893233,1380,0.09709291905164719
1598257284.7893915,1390,0.09558934718370438
1598257478.236849,1400,0.025407470762729645
1598257680.023396,1410,0.11709260940551758
1598257846.3165936,1420,0.11331390589475632
1598258023.1783214,1430,0.07206255942583084
1598258199.8516636,1440,0.059102337807416916
1598258373.1509502,1450,0.07698307931423187
1598258589.8655539,1460,0.08933675289154053
1598258787.6437716,1470,0.13758933544158936
1598258988.0182722,1480,0.18934334814548492
1598259158.511441,1490,0.0829247310757637
1598259317.0069795,1500,0.08400865644216537
