Wall time,Step,Value
1598263253.9821522,10,0.11064483225345612
1598263695.4012432,20,0.06563416868448257
1598263931.6600466,30,0.026827232912182808
1598264108.3367274,40,0.028069177642464638
1598264309.8010137,50,0.06934390962123871
1598264494.2842326,60,0.03821941465139389
1598264651.6670032,70,0.021844929084181786
1598264835.1429272,80,0.052366163581609726
1598265007.4116213,90,0.10233043879270554
1598265225.918955,100,0.07614898681640625
1598265435.8149505,110,0.1860073208808899
1598265608.2350924,120,0.07776859402656555
1598265789.232275,130,0.13779346644878387
1598265958.1728864,140,0.10139217227697372
1598266134.216661,150,0.09787536412477493
1598266335.5374532,160,0.09820226579904556
1598266536.125593,170,0.022888490930199623
1598266780.7803063,180,0.06679198890924454
1598266956.391319,190,0.0294514037668705
1598267150.6624665,200,0.1157955601811409
1598267304.6671412,210,0.05791007727384567
1598267490.20905,220,0.14933201670646667
1598267696.3049877,230,0.026936601847410202
1598267921.4082408,240,0.031855203211307526
1598268077.5961556,250,0.025549348443746567
1598268260.7088797,260,0.04216323792934418
1598268465.9526267,270,0.07704108953475952
1598268702.4579372,280,0.06643585115671158
1598268909.8781242,290,0.04123443737626076
1598269093.642938,300,0.04294401407241821
1598269277.7086253,310,0.060425832867622375
1598269436.9014218,320,0.07932551950216293
1598269625.2216048,330,0.1455579251050949
1598269827.1446245,340,0.10748599469661713
1598269990.2883403,350,0.11529966443777084
1598270187.6366067,360,0.09976866096258163
1598270400.5712438,370,0.036445364356040955
1598270573.838872,380,0.06008829548954964
1598270785.962311,390,0.12309715151786804
1598270984.5141907,400,0.024599948897957802
1598271180.560553,410,0.06845184415578842
1598271366.907955,420,0.06271179020404816
1598271533.6990051,430,0.13076603412628174
1598271722.6504447,440,0.04846746101975441
1598271860.6197178,450,0.05690599977970123
1598272040.7222896,460,0.09672561287879944
1598272224.2773635,470,0.07482769340276718
1598272395.9944682,480,0.13558664917945862
1598272622.8655841,490,0.12093005329370499
1598272813.458656,500,0.07119951397180557
1598273029.734873,510,0.06598597764968872
1598273200.9538126,520,0.06996572017669678
1598273400.2109118,530,0.07290588319301605
1598273589.2896948,540,0.06563449651002884
1598273743.5397744,550,0.126213937997818
1598273924.448,560,0.048384781926870346
1598274136.623879,570,0.040707655251026154
1598274380.4856238,580,0.16551412642002106
1598274587.0191379,590,0.11616411805152893
1598274769.8238292,600,0.16435270011425018
1598274953.8700352,610,0.059073422104120255
1598275118.384531,620,0.056647174060344696
1598275301.2657213,630,0.026845699176192284
1598275537.3250854,640,0.047029778361320496
1598275724.5817595,650,0.08076319843530655
1598275934.2755148,660,0.04335161671042442
1598276131.9601424,670,0.1207977905869484
1598276326.3646371,680,0.10438661277294159
1598276538.2027833,690,0.08890122175216675
1598276709.7217014,700,0.08503071963787079
1598276918.1721094,710,0.12005161494016647
1598277124.1743863,720,0.1559794396162033
1598277333.3418748,730,0.02540573664009571
1598277522.5796485,740,0.05408264696598053
1598277736.7140222,750,0.08212453126907349
1598277976.8780775,760,0.17913350462913513
1598278172.3995159,770,0.11458808183670044
1598278348.96637,780,0.05169772729277611
1598278542.0811312,790,0.08273979276418686
1598278727.971145,800,0.05225985497236252
1598278906.574458,810,0.023424532264471054
1598279085.1814733,820,0.05943605303764343
1598279297.728442,830,0.07100631296634674
1598279516.302648,840,0.12500786781311035
1598279703.4095175,850,0.08469586819410324
1598279884.6370425,860,0.13113565742969513
1598280123.663825,870,0.03177682310342789
1598280315.3346202,880,0.026238732039928436
1598280556.9822993,890,0.1539149433374405
1598280756.325341,900,0.06462077796459198
1598280940.3660862,910,0.09110644459724426
1598281129.9199805,920,0.09136252850294113
1598281366.3618994,930,0.05483800545334816
1598281561.1396723,940,0.14700520038604736
1598281754.5460432,950,0.060953523963689804
1598281958.4135373,960,0.11011254787445068
1598282145.4387546,970,0.06345179677009583
1598282359.367253,980,0.0553983598947525
1598282519.1188195,990,0.1919517070055008
1598282697.2746675,1000,0.06926533579826355
1598282863.9246154,1010,0.09054891020059586
1598283055.6155055,1020,0.0331835076212883
1598283278.481771,1030,0.10271808505058289
1598283482.8268938,1040,0.13282963633537292
1598283679.4679441,1050,0.05926329642534256
1598283842.5723083,1060,0.09927858412265778
1598284009.9519515,1070,0.1567889153957367
1598284173.605981,1080,0.08765555173158646
1598284351.2478447,1090,0.062170010060071945
1598284563.1183774,1100,0.056080177426338196
1598284765.653018,1110,0.10365679115056992
1598284953.7366693,1120,0.07100903987884521
1598285162.74243,1130,0.042384661734104156
1598285362.8609812,1140,0.09499997645616531
1598285564.6037555,1150,0.12029973417520523
1598285756.7654974,1160,0.16036956012248993
1598285947.713505,1170,0.07415416836738586
